Perturbation	Response excess over subset
[PD_03]-[PD_17]	-0.07332383590639768
[PD_03]-[PD_18]	-0.018236871332044213
[PD_03]-[PD_19]	0.0
[PD_03]-[PD_20]	-0.8486707958276722
[PD_03]-[PD_21]	-0.8486707958276722
[PD_04]-[PD_05]	-0.0065341411820993844
[PD_04]-[PD_06]	-0.04965039233227708
[PD_04]-[PD_07]	-0.054032095920394374
[PD_04]-[PD_08]	-0.037048950195312624
[PD_04]-[PD_09]	-0.002083333333333437
[PD_04]-[PD_10]	-0.026666666666666616
[PD_04]-[PD_11]	0.0
[PD_04]-[PD_12]	-0.028709513346354187
[PD_04]-[PD_13]	-0.00708333333333333
[PD_04]-[PD_14]	0.0
[PD_04]-[PD_15]	-0.04475006103515633
[PD_04]-[PD_16]	-0.029166666666666667
[PD_04]-[PD_17]	-0.0862738037109374
[PD_04]-[PD_18]	0.0
[PD_04]-[PD_19]	-0.013653100775193883
[PD_04]-[PD_20]	-0.03774593187415087
[PD_04]-[PD_21]	-0.03774593187415087
[PD_05]-[PD_06]	-0.6593571557507952
[PD_05]-[PD_07]	0.0
[PD_05]-[PD_08]	-0.2513989851778786
[PD_05]-[PD_09]	-0.08605424509752524
[PD_05]-[PD_10]	-0.288784257517565
[PD_05]-[PD_11]	-0.602001174028948
[PD_05]-[PD_12]	-0.22053353738464754
[PD_05]-[PD_13]	-0.2482331407790216
[PD_05]-[PD_14]	0.0
[PD_05]-[PD_15]	-0.34229270235270737
[PD_05]-[PD_16]	-0.2552756751143692
[PD_05]-[PD_17]	-0.0398219575817953
[PD_05]-[PD_18]	-0.06254178245595643
[PD_05]-[PD_19]	-0.00859448663603346
[PD_05]-[PD_20]	0.0
[PD_05]-[PD_21]	0.0
[PD_06]-[PD_07]	-0.5310149524381422
[PD_06]-[PD_08]	0.0
[PD_06]-[PD_09]	0.0
[PD_06]-[PD_10]	-0.31555938720703125
[PD_06]-[PD_11]	-0.8680899843062717
[PD_06]-[PD_12]	-0.3566472127347329
[PD_06]-[PD_13]	-0.32022457736355436
[PD_06]-[PD_14]	0.0
[PD_06]-[PD_15]	-0.3052426645416759
[PD_06]-[PD_16]	-0.24486923217773438
[PD_06]-[PD_17]	-0.04880387945752385
[PD_06]-[PD_18]	-0.034972260720993686
[PD_06]-[PD_19]	-0.007983512557399264
[PD_06]-[PD_20]	-0.674398284027542
[PD_06]-[PD_21]	-0.674398284027542
[PD_07]-[PD_08]	-0.023171199070211368
[PD_07]-[PD_09]	-0.17855175721992567
[PD_07]-[PD_10]	-0.6181328967936988
[PD_07]-[PD_11]	0.0
[PD_07]-[PD_12]	-0.3371428702641459
[PD_07]-[PD_13]	-0.6567901196526092
[PD_07]-[PD_14]	-6.708682162089863E-4
[PD_07]-[PD_15]	-0.32979183752559915
[PD_07]-[PD_16]	-0.6344533383267598
[PD_07]-[PD_17]	0.0
[PD_07]-[PD_18]	-0.1522233092669144
[PD_07]-[PD_19]	0.0
[PD_07]-[PD_20]	0.0
[PD_07]-[PD_21]	0.0
[PD_08]-[PD_09]	0.0
[PD_08]-[PD_10]	-0.10545237223307291
[PD_08]-[PD_11]	-0.3806653692783455
[PD_08]-[PD_12]	-0.19940450032552093
[PD_08]-[PD_13]	-0.05162887573242192
[PD_08]-[PD_14]	-0.004032796223958357
[PD_08]-[PD_15]	-0.08999532063802085
[PD_08]-[PD_16]	-0.10931217193603515
[PD_08]-[PD_17]	-0.06434814453125015
[PD_08]-[PD_18]	-0.03357421875000011
[PD_08]-[PD_19]	-0.0338635670055043
[PD_08]-[PD_20]	-0.18366998202558893
[PD_08]-[PD_21]	-0.18366998202558893
[PD_09]-[PD_10]	0.0
[PD_09]-[PD_11]	0.0
[PD_09]-[PD_12]	-0.012278442382812615
[PD_09]-[PD_13]	-0.003472188313802027
[PD_09]-[PD_14]	0.0
[PD_09]-[PD_15]	-0.002166748046875
[PD_09]-[PD_16]	0.0
[PD_09]-[PD_17]	0.0
[PD_09]-[PD_18]	0.0
[PD_09]-[PD_19]	0.0
[PD_09]-[PD_20]	-0.08963477093240502
[PD_09]-[PD_21]	-0.08963477093240502
[PD_10]-[PD_11]	0.0
[PD_10]-[PD_12]	-0.1655555725097656
[PD_10]-[PD_13]	-0.998749942779541
[PD_10]-[PD_14]	0.0
[PD_10]-[PD_15]	-0.5094615681966146
[PD_10]-[PD_16]	0.0
[PD_10]-[PD_17]	-0.07022226969401046
[PD_10]-[PD_18]	0.0
[PD_10]-[PD_19]	-0.023255813953488413
[PD_10]-[PD_20]	-0.4878114340961843
[PD_10]-[PD_21]	-0.4878114340961843
[PD_11]-[PD_12]	0.0
[PD_11]-[PD_13]	0.0
[PD_11]-[PD_14]	0.0
[PD_11]-[PD_15]	0.0
[PD_11]-[PD_16]	0.0
[PD_11]-[PD_17]	0.0
[PD_11]-[PD_18]	0.0
[PD_11]-[PD_19]	0.0
[PD_11]-[PD_20]	-0.3742718657008771
[PD_11]-[PD_21]	-0.3742718657008771
[PD_12]-[PD_13]	-0.13394332885742188
[PD_12]-[PD_14]	0.0
[PD_12]-[PD_15]	-0.14588602701822917
[PD_12]-[PD_16]	-0.1453718948364258
[PD_12]-[PD_17]	0.0
[PD_12]-[PD_18]	0.0
[PD_12]-[PD_19]	-0.04016011555989585
[PD_12]-[PD_20]	-0.2038104292275249
[PD_12]-[PD_21]	-0.2038104292275249
[PD_13]-[PD_14]	0.0
[PD_13]-[PD_15]	0.0
[PD_13]-[PD_16]	-1.1029165649414063
[PD_13]-[PD_17]	-2.6977539062500444E-4
[PD_13]-[PD_18]	0.0
[PD_13]-[PD_19]	-0.028485150004542104
[PD_13]-[PD_20]	-0.31452265421549475
[PD_13]-[PD_21]	-0.31452265421549475
[PD_14]-[PD_15]	0.0
[PD_14]-[PD_16]	0.0
[PD_14]-[PD_17]	-0.004499918619791599
[PD_14]-[PD_18]	0.0
[PD_14]-[PD_19]	0.0
[PD_14]-[PD_20]	0.0
[PD_14]-[PD_21]	0.0
[PD_15]-[PD_16]	-0.5096111551920572
[PD_15]-[PD_17]	-0.06481180826822919
[PD_15]-[PD_18]	0.0
[PD_15]-[PD_19]	-0.07028037610904203
[PD_15]-[PD_20]	-0.3076679395592732
[PD_15]-[PD_21]	-0.3076679395592732
[PD_16]-[PD_17]	-0.07022222518920898
[PD_16]-[PD_18]	0.0
[PD_16]-[PD_19]	-0.007751937984496124
[PD_16]-[PD_20]	-0.42202031785163324
[PD_16]-[PD_21]	-0.42202031785163324
[PD_17]-[PD_18]	-0.023732706705729134
[PD_17]-[PD_19]	-0.011431430550508548
[PD_17]-[PD_20]	-0.036556299181952134
[PD_17]-[PD_21]	-0.036556299181952134
[PD_18]-[PD_19]	-0.0019379844961240345
[PD_18]-[PD_20]	-0.09166352645210596
[PD_18]-[PD_21]	-0.09166352645210596
[PD_19]-[PD_20]	-0.02937252879779284
[PD_19]-[PD_21]	-0.02937252879779284
[PD_20]-[PD_21]	0.0
