Perturbation	Response excess over subset
[PD_09]-[PD_18]	-6.1224489795908E-4
[PD_09]-[PD_19]	-0.0036366246327632634
[PD_09]-[PD_20]	-0.05017446354752675
[PD_09]-[PD_21]	-0.05017446354752675
[PD_10]-[PD_11]	0.0
[PD_10]-[PD_12]	-0.20999999999999996
[PD_10]-[PD_13]	-1.0000000286102295
[PD_10]-[PD_14]	0.0
[PD_10]-[PD_15]	-0.3990000406901042
[PD_10]-[PD_16]	0.0
[PD_10]-[PD_17]	-0.10305552164713538
[PD_10]-[PD_18]	-0.023333333333333317
[PD_10]-[PD_19]	-0.12773106679195112
[PD_10]-[PD_20]	-0.5841183738102989
[PD_10]-[PD_21]	-0.5841183738102989
[PD_11]-[PD_12]	0.0
[PD_11]-[PD_13]	0.0
[PD_11]-[PD_14]	0.0
[PD_11]-[PD_15]	0.0
[PD_11]-[PD_16]	0.0
[PD_11]-[PD_17]	0.0
[PD_11]-[PD_18]	0.0
[PD_11]-[PD_19]	0.0
[PD_11]-[PD_20]	0.0
[PD_11]-[PD_21]	0.0
[PD_12]-[PD_13]	-0.15942596435546874
[PD_12]-[PD_14]	0.0
[PD_12]-[PD_15]	-0.26909271240234367
[PD_12]-[PD_16]	-0.21333333333333335
[PD_12]-[PD_17]	0.0
[PD_12]-[PD_18]	0.0
[PD_12]-[PD_19]	-0.24008403361344532
[PD_12]-[PD_20]	-0.15051790267702136
[PD_12]-[PD_21]	-0.15051790267702136
[PD_13]-[PD_14]	0.0
[PD_13]-[PD_15]	0.0
[PD_13]-[PD_16]	-1.0284445190429687
[PD_13]-[PD_17]	-0.04470377604166664
[PD_13]-[PD_18]	-0.050000000000000044
[PD_13]-[PD_19]	-0.1743566860337885
[PD_13]-[PD_20]	-0.3845582629007007
[PD_13]-[PD_21]	-0.3845582629007007
[PD_14]-[PD_15]	0.0
