Model ID	SS	CyclinB_CDK1	CyclinD_CDK4_6	CASP3	CYCS	CyclinB_CDK1	CyclinD_CDK4_6	CASP3	CYCS
SNU407_network_run_18__G0_M8_PD_01_PD_02	2	31483	7903	46	9	1	1	1	1
SNU407_network_run_18__G0_M8_PD_01_PD_02	3	22810	5725	46	9	1	1	1	1
SNU407_network_run_18__G0_M8_PD_01_PD_02	4	28239	7089	20	9	1	1	1	1
SNU407_network_run_18__G0_M8_PD_01_PD_02	5	19566	4911	20	9	1	1	1	1
SNU407_network_run_18__G0_M8_PD_01_PD_02	6	31483	7903	20	9	1	1	1	1
SNU407_network_run_18__G0_M8_PD_01_PD_02	7	22810	5725	20	9	1	1	1	1
SNU407_network_run_18__G0_M8_PD_01_PD_02	8	45585	11445	46	9	1	1	1	1
SNU407_network_run_18__G0_M8_PD_01_PD_02	9	36912	9267	46	9	1	1	1	1
SNU407_network_run_18__G0_M8_PD_01_PD_02	10	48829	12259	46	9	1	1	1	1
SNU407_network_run_18__G0_M8_PD_01_PD_02	11	40156	10081	46	9	1	1	1	1
SNU407_network_run_18__G0_M8_PD_01_PD_02	12	45585	11445	20	9	1	1	1	1
SNU407_network_run_18__G0_M8_PD_01_PD_02	13	36912	9267	20	9	1	1	1	1
SNU407_network_run_18__G0_M8_PD_01_PD_02	14	48829	12259	20	9	1	1	1	1
SNU407_network_run_18__G0_M8_PD_01_PD_02	15	40156	10081	20	9	1	1	1	1
SNU407_network_run_17__G0_M9_PD_01_PD_02	0	82829	27617	23	11	1	1	1	1
SNU407_network_run_17__G0_M9_PD_01_PD_02	1	57331	19113	23	11	1	1	1	1
SNU407_network_run_17__G0_M9_PD_01_PD_02	2	94568	31527	23	11	1	1	1	1
SNU407_network_run_17__G0_M9_PD_01_PD_02	3	69070	23023	23	11	1	1	1	1
