Perturbation	Response excess over subset
[PD_03]-[PD_16]	-0.2810733042606691
[PD_03]-[PD_17]	-0.07814077779549322
[PD_03]-[PD_18]	-0.04129900251116081
[PD_03]-[PD_19]	0.0
[PD_03]-[PD_20]	-0.8303714780454281
[PD_03]-[PD_21]	-0.8303714780454281
[PD_04]-[PD_05]	-0.01372558593749984
[PD_04]-[PD_06]	-0.023242561184630084
[PD_04]-[PD_07]	-0.11562066761935663
[PD_04]-[PD_08]	-0.010222167968749973
[PD_04]-[PD_09]	0.0
[PD_04]-[PD_10]	-0.017777811686197964
[PD_04]-[PD_11]	0.0
[PD_04]-[PD_12]	-0.014222208658854152
[PD_04]-[PD_13]	0.0
[PD_04]-[PD_14]	-0.006666666666666599
[PD_04]-[PD_15]	-0.035995686848958375
[PD_04]-[PD_16]	-0.01777777830759684
[PD_04]-[PD_17]	-0.07535644531249996
[PD_04]-[PD_18]	-0.017777709960937527
[PD_04]-[PD_19]	-0.020050048828125
[PD_04]-[PD_20]	-0.07007853190104152
[PD_04]-[PD_21]	-0.07007853190104152
[PD_05]-[PD_06]	-0.6414729817708332
[PD_05]-[PD_07]	0.0
[PD_05]-[PD_08]	-0.24353424072265617
[PD_05]-[PD_09]	-0.08858154296874998
[PD_05]-[PD_10]	-0.33367853800455727
[PD_05]-[PD_11]	0.0
[PD_05]-[PD_12]	-0.2872389729817708
[PD_05]-[PD_13]	-0.30253555297851564
[PD_05]-[PD_14]	0.0
[PD_05]-[PD_15]	-0.41783406575520843
[PD_05]-[PD_16]	-0.27744855244954425
[PD_05]-[PD_17]	-0.03524241129557293
[PD_05]-[PD_18]	-0.13903788248697913
[PD_05]-[PD_19]	-0.0038889567057291963
[PD_05]-[PD_20]	0.0
[PD_05]-[PD_21]	0.0
[PD_06]-[PD_07]	-0.5176076831239642
[PD_06]-[PD_08]	-1.0380128601106264E-7
[PD_06]-[PD_09]	-1.0380128601106264E-7
[PD_06]-[PD_10]	-0.31179140052016896
[PD_06]-[PD_11]	0.0
[PD_06]-[PD_12]	-0.3425009591238839
[PD_06]-[PD_13]	-0.3112176347589817
[PD_06]-[PD_14]	0.0
[PD_06]-[PD_15]	-0.32935113608431665
[PD_06]-[PD_16]	-0.2385487718647029
[PD_06]-[PD_17]	-0.07375299362909216
[PD_06]-[PD_18]	-0.052721192236660164
[PD_06]-[PD_19]	-0.019705960958287028
[PD_06]-[PD_20]	-0.7631713641131365
[PD_06]-[PD_21]	-0.7631713641131365
[PD_07]-[PD_08]	0.0
[PD_07]-[PD_09]	-0.2213494163570982
[PD_07]-[PD_10]	-0.5560945453065814
[PD_07]-[PD_11]	0.0
[PD_07]-[PD_12]	-0.5704271721117424
[PD_07]-[PD_13]	-0.7525077251472858
[PD_07]-[PD_14]	0.0
[PD_07]-[PD_15]	-0.4144270925810843
[PD_07]-[PD_16]	-0.712261084354285
[PD_07]-[PD_17]	0.0
[PD_07]-[PD_18]	-0.32143533109414457
[PD_07]-[PD_19]	0.0
[PD_07]-[PD_20]	0.0
[PD_07]-[PD_21]	0.0
[PD_08]-[PD_09]	0.0
[PD_08]-[PD_10]	-0.11894409179687504
[PD_08]-[PD_11]	0.0
[PD_08]-[PD_12]	-0.16619639078776038
[PD_08]-[PD_13]	-0.06015670776367188
[PD_08]-[PD_14]	-0.004166666666666652
[PD_08]-[PD_15]	-0.11574818929036468
[PD_08]-[PD_16]	-0.10349661509195963
[PD_08]-[PD_17]	-0.07956909179687499
[PD_08]-[PD_18]	-0.03777140299479176
[PD_08]-[PD_19]	-0.03128667463336088
[PD_08]-[PD_20]	-0.23045041684751144
[PD_08]-[PD_21]	-0.23045041684751144
[PD_09]-[PD_10]	0.0
[PD_09]-[PD_11]	0.0
[PD_09]-[PD_12]	-0.004166666666666652
[PD_09]-[PD_13]	-0.009253997802734393
[PD_09]-[PD_14]	0.0
[PD_09]-[PD_15]	-0.0015758260091147669
[PD_09]-[PD_16]	0.0
[PD_09]-[PD_17]	-0.001475626627604143
[PD_09]-[PD_18]	0.0
[PD_09]-[PD_19]	0.0
[PD_09]-[PD_20]	-0.10066290961371527
[PD_09]-[PD_21]	-0.10066290961371527
[PD_10]-[PD_11]	0.0
[PD_10]-[PD_12]	-0.16188893636067714
[PD_10]-[PD_13]	-0.9999999872843424
[PD_10]-[PD_14]	-0.00666666666666671
[PD_10]-[PD_15]	-0.5184192403157553
[PD_10]-[PD_16]	0.0
[PD_10]-[PD_17]	-0.06594431559244796
[PD_10]-[PD_18]	-0.020000000000000018
[PD_10]-[PD_19]	-0.02380956205210294
[PD_10]-[PD_20]	-0.5363133183232061
[PD_10]-[PD_21]	-0.5363133183232061
[PD_11]-[PD_12]	0.0
[PD_11]-[PD_13]	0.0
[PD_11]-[PD_14]	0.0
[PD_11]-[PD_15]	0.0
[PD_11]-[PD_16]	0.0
[PD_11]-[PD_17]	0.0
[PD_11]-[PD_18]	0.0
[PD_11]-[PD_19]	0.0
[PD_11]-[PD_20]	0.0
[PD_11]-[PD_21]	0.0
[PD_12]-[PD_13]	-0.07683334350585935
[PD_12]-[PD_14]	0.0
[PD_12]-[PD_15]	-0.13943796793619812
[PD_12]-[PD_16]	-0.14433333079020183
[PD_12]-[PD_17]	0.0
[PD_12]-[PD_18]	-0.007500000000000062
[PD_12]-[PD_19]	-0.037782383204103986
[PD_12]-[PD_20]	-0.26530400028935186
[PD_12]-[PD_21]	-0.26530400028935186
[PD_13]-[PD_14]	-0.0015555318196613932
[PD_13]-[PD_15]	0.0
[PD_13]-[PD_16]	-1.186301472981771
[PD_13]-[PD_17]	-0.009161580403645786
[PD_13]-[PD_18]	-0.0015555318196613932
[PD_13]-[PD_19]	-0.02554511813591598
[PD_13]-[PD_20]	-0.4302190483940972
[PD_13]-[PD_21]	-0.4302190483940972
[PD_14]-[PD_15]	-0.00877787272135433
[PD_14]-[PD_16]	-0.0011111111442248026
[PD_14]-[PD_17]	-0.0030712890624999822
[PD_14]-[PD_18]	0.0
[PD_14]-[PD_19]	-0.007518796992481258
[PD_14]-[PD_20]	0.0
[PD_14]-[PD_21]	0.0
[PD_15]-[PD_16]	-0.5177525329589844
[PD_15]-[PD_17]	-0.06872538248697935
[PD_15]-[PD_18]	-0.012666727701823088
[PD_15]-[PD_19]	-0.051727745419456905
[PD_15]-[PD_20]	-0.38886164912471055
[PD_15]-[PD_21]	-0.38886164912471055
[PD_16]-[PD_17]	-0.06372222264607748
[PD_16]-[PD_18]	-0.016666666666666666
[PD_16]-[PD_19]	-0.008771930422101702
[PD_16]-[PD_20]	-0.42931535508897567
[PD_16]-[PD_21]	-0.42931535508897567
[PD_17]-[PD_18]	-0.01280863444010416
[PD_17]-[PD_19]	-0.03754061820811794
[PD_17]-[PD_20]	-0.015142709237557783
[PD_17]-[PD_21]	-0.015142709237557783
[PD_18]-[PD_19]	-0.018796992481203034
[PD_18]-[PD_20]	-0.16719156901041665
[PD_18]-[PD_21]	-0.16719156901041665
[PD_19]-[PD_20]	-0.013029724593449865
[PD_19]-[PD_21]	-0.013029724593449865
[PD_20]-[PD_21]	0.0
