,drug_name_A,drug_name_B,cell_line,synergy,PD_A,PD_B,Perturbation,drug_combination,inhibitor_group_A,inhibitor_group_B,inhibitor_combination,targets_A,targets_B,target_combination
427,Prexasertib,Olaparib,SW948,-12.06855566,PD_02,PD_05,PD_02-PD_05,Prexasertib + Olaparib,CHK1_inhibitors,PARP_inhibitors,CHK1_inhibitors + PARP_inhibitors,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
428,Prexasertib,Palbociclib,SW948,-19.39480199,PD_02,PD_08,PD_02-PD_08,Prexasertib + Palbociclib,CHK1_inhibitors,CyclinD_inhibitors,CHK1_inhibitors + CyclinD_inhibitors,"['CHEK1', 'CHEK2']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['CHEK1', 'CHEK2'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
429,Prexasertib,PF-3644022,SW948,-3.138720059,PD_02,PD_07,PD_02-PD_07,Prexasertib + PF-3644022,CHK1_inhibitors,MK2_inhibitors,CHK1_inhibitors + MK2_inhibitors,"['CHEK1', 'CHEK2']",['MAPKAPK2'],"['CHEK1', 'CHEK2'] + ['MAPKAPK2']"
430,Torin 1,Capivasertib,SW948,-2.281914018,PD_03,PD_01,PD_03-PD_01,Torin 1 + Capivasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
431,Torin 1,Ipatasertib,SW948,-2.935657586,PD_03,PD_01,PD_03-PD_01,Torin 1 + Ipatasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
432,Torin 1,Lapatinib,SW948,0.814939477,PD_03,PD_04,PD_03-PD_04,Torin 1 + Lapatinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
433,Torin 1,Navitoclax,SW948,7.656253829,PD_03,PD_09,PD_03-PD_09,Torin 1 + Navitoclax,mTOR_inhibitors,BCL2L1_inhibitors,mTOR_inhibitors + BCL2L1_inhibitors,"['mTOR_c2', 'mTOR_c1']","['BCL2L1', 'BCL2']","['mTOR_c2', 'mTOR_c1'] + ['BCL2L1', 'BCL2']"
434,Torin 1,Neratinib,SW948,-6.725585857,PD_03,PD_04,PD_03-PD_04,Torin 1 + Neratinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
435,Torin 1,Obatoclax Mesylate,SW948,-12.19033481,PD_03,PD_10,PD_03-PD_10,Torin 1 + Obatoclax Mesylate,mTOR_inhibitors,BCL2_inhibitors,mTOR_inhibitors + BCL2_inhibitors,"['mTOR_c2', 'mTOR_c1']",['BCL2'],"['mTOR_c2', 'mTOR_c1'] + ['BCL2']"
436,Torin 1,oxaliplatin,SW948,-16.30731189,PD_03,,PD_03-nan,Torin 1 + oxaliplatin,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
437,Torin 1,Palbociclib,SW948,-6.460977313,PD_03,PD_08,PD_03-PD_08,Torin 1 + Palbociclib,mTOR_inhibitors,CyclinD_inhibitors,mTOR_inhibitors + CyclinD_inhibitors,"['mTOR_c2', 'mTOR_c1']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['mTOR_c2', 'mTOR_c1'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
438,Torin 1,SN-38,SW948,-6.250021389,PD_03,,PD_03-nan,Torin 1 + SN-38,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
439,Torin 1,Ulixertinib,SW948,-1.144825605,PD_03,PD_11,PD_03-PD_11,Torin 1 + Ulixertinib,mTOR_inhibitors,ERK_inhibitors,mTOR_inhibitors + ERK_inhibitors,"['mTOR_c2', 'mTOR_c1']",['ERK_f'],"['mTOR_c2', 'mTOR_c1'] + ['ERK_f']"
440,AZD-8055,Capivasertib,SW1417,-10.04006855,PD_03,PD_01,PD_03-PD_01,AZD-8055 + Capivasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
441,AZD-8055,Ipatasertib,SW1417,-10.28874478,PD_03,PD_01,PD_03-PD_01,AZD-8055 + Ipatasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
442,AZD-8055,Lapatinib,SW1417,-8.738633726,PD_03,PD_04,PD_03-PD_04,AZD-8055 + Lapatinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
443,AZD-8055,Navitoclax,SW1417,-1.495241175,PD_03,PD_09,PD_03-PD_09,AZD-8055 + Navitoclax,mTOR_inhibitors,BCL2L1_inhibitors,mTOR_inhibitors + BCL2L1_inhibitors,"['mTOR_c2', 'mTOR_c1']","['BCL2L1', 'BCL2']","['mTOR_c2', 'mTOR_c1'] + ['BCL2L1', 'BCL2']"
444,AZD-8055,Neratinib,SW1417,-5.692441121,PD_03,PD_04,PD_03-PD_04,AZD-8055 + Neratinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
445,AZD-8055,Obatoclax Mesylate,SW1417,-11.8713962,PD_03,PD_10,PD_03-PD_10,AZD-8055 + Obatoclax Mesylate,mTOR_inhibitors,BCL2_inhibitors,mTOR_inhibitors + BCL2_inhibitors,"['mTOR_c2', 'mTOR_c1']",['BCL2'],"['mTOR_c2', 'mTOR_c1'] + ['BCL2']"
446,AZD-8055,oxaliplatin,SW1417,-9.590258477,PD_03,,PD_03-nan,AZD-8055 + oxaliplatin,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
447,AZD-8055,Palbociclib,SW1417,-7.196188408,PD_03,PD_08,PD_03-PD_08,AZD-8055 + Palbociclib,mTOR_inhibitors,CyclinD_inhibitors,mTOR_inhibitors + CyclinD_inhibitors,"['mTOR_c2', 'mTOR_c1']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['mTOR_c2', 'mTOR_c1'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
448,AZD-8055,SN-38,SW1417,-8.338897629,PD_03,,PD_03-nan,AZD-8055 + SN-38,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
449,AZD-8055,Ulixertinib,SW1417,-6.474077384,PD_03,PD_11,PD_03-PD_11,AZD-8055 + Ulixertinib,mTOR_inhibitors,ERK_inhibitors,mTOR_inhibitors + ERK_inhibitors,"['mTOR_c2', 'mTOR_c1']",['ERK_f'],"['mTOR_c2', 'mTOR_c1'] + ['ERK_f']"
450,Capivasertib,Lapatinib,SW1417,-4.575862617,PD_01,PD_04,PD_01-PD_04,Capivasertib + Lapatinib,AKT_inhibitors,EGFR_inhibitors,AKT_inhibitors + EGFR_inhibitors,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
451,Capivasertib,Neratinib,SW1417,-10.08466722,PD_01,PD_04,PD_01-PD_04,Capivasertib + Neratinib,AKT_inhibitors,EGFR_inhibitors,AKT_inhibitors + EGFR_inhibitors,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
452,Everolimus,Capivasertib,SW1417,-6.519890785,PD_03,PD_01,PD_03-PD_01,Everolimus + Capivasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
453,Everolimus,Ipatasertib,SW1417,-9.248287174,PD_03,PD_01,PD_03-PD_01,Everolimus + Ipatasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
454,Everolimus,Lapatinib,SW1417,-7.984717849,PD_03,PD_04,PD_03-PD_04,Everolimus + Lapatinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
455,Everolimus,Navitoclax,SW1417,-5.29793744,PD_03,PD_09,PD_03-PD_09,Everolimus + Navitoclax,mTOR_inhibitors,BCL2L1_inhibitors,mTOR_inhibitors + BCL2L1_inhibitors,"['mTOR_c2', 'mTOR_c1']","['BCL2L1', 'BCL2']","['mTOR_c2', 'mTOR_c1'] + ['BCL2L1', 'BCL2']"
456,Everolimus,Neratinib,SW1417,-8.371646317,PD_03,PD_04,PD_03-PD_04,Everolimus + Neratinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
457,Everolimus,Obatoclax Mesylate,SW1417,-9.935064629,PD_03,PD_10,PD_03-PD_10,Everolimus + Obatoclax Mesylate,mTOR_inhibitors,BCL2_inhibitors,mTOR_inhibitors + BCL2_inhibitors,"['mTOR_c2', 'mTOR_c1']",['BCL2'],"['mTOR_c2', 'mTOR_c1'] + ['BCL2']"
458,Everolimus,oxaliplatin,SW1417,-12.91356335,PD_03,,PD_03-nan,Everolimus + oxaliplatin,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
459,Everolimus,Palbociclib,SW1417,-10.46806535,PD_03,PD_08,PD_03-PD_08,Everolimus + Palbociclib,mTOR_inhibitors,CyclinD_inhibitors,mTOR_inhibitors + CyclinD_inhibitors,"['mTOR_c2', 'mTOR_c1']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['mTOR_c2', 'mTOR_c1'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
460,Everolimus,SN-38,SW1417,-12.09685393,PD_03,,PD_03-nan,Everolimus + SN-38,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
461,Everolimus,Ulixertinib,SW1417,-7.21767418,PD_03,PD_11,PD_03-PD_11,Everolimus + Ulixertinib,mTOR_inhibitors,ERK_inhibitors,mTOR_inhibitors + ERK_inhibitors,"['mTOR_c2', 'mTOR_c1']",['ERK_f'],"['mTOR_c2', 'mTOR_c1'] + ['ERK_f']"
462,Ipatasertib,Lapatinib,SW1417,-3.474019274,PD_01,PD_04,PD_01-PD_04,Ipatasertib + Lapatinib,AKT_inhibitors,EGFR_inhibitors,AKT_inhibitors + EGFR_inhibitors,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
463,Ipatasertib,Neratinib,SW1417,-12.25427932,PD_01,PD_04,PD_01-PD_04,Ipatasertib + Neratinib,AKT_inhibitors,EGFR_inhibitors,AKT_inhibitors + EGFR_inhibitors,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
464,PF 477736,MK-1775 (Advosertib),SW1417,-10.90836503,PD_02,PD_06,PD_02-PD_06,PF 477736 + MK-1775 (Advosertib),CHK1_inhibitors,Wee1_inhibitors,CHK1_inhibitors + Wee1_inhibitors,"['CHEK1', 'CHEK2']","['WEE1', 'PLK1']","['CHEK1', 'CHEK2'] + ['WEE1', 'PLK1']"
465,PF 477736,Niraparib,SW1417,-11.20825677,PD_02,PD_05,PD_02-PD_05,PF 477736 + Niraparib,CHK1_inhibitors,PARP_inhibitors,CHK1_inhibitors + PARP_inhibitors,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
466,PF 477736,Olaparib,SW1417,-15.25279022,PD_02,PD_05,PD_02-PD_05,PF 477736 + Olaparib,CHK1_inhibitors,PARP_inhibitors,CHK1_inhibitors + PARP_inhibitors,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
467,PF 477736,Palbociclib,SW1417,-12.40181807,PD_02,PD_08,PD_02-PD_08,PF 477736 + Palbociclib,CHK1_inhibitors,CyclinD_inhibitors,CHK1_inhibitors + CyclinD_inhibitors,"['CHEK1', 'CHEK2']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['CHEK1', 'CHEK2'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
468,PF 477736,PF-3644022,SW1417,-11.8082475,PD_02,PD_07,PD_02-PD_07,PF 477736 + PF-3644022,CHK1_inhibitors,MK2_inhibitors,CHK1_inhibitors + MK2_inhibitors,"['CHEK1', 'CHEK2']",['MAPKAPK2'],"['CHEK1', 'CHEK2'] + ['MAPKAPK2']"
469,Prexasertib,MK-1775 (Advosertib),SW1417,-15.02677797,PD_02,PD_06,PD_02-PD_06,Prexasertib + MK-1775 (Advosertib),CHK1_inhibitors,Wee1_inhibitors,CHK1_inhibitors + Wee1_inhibitors,"['CHEK1', 'CHEK2']","['WEE1', 'PLK1']","['CHEK1', 'CHEK2'] + ['WEE1', 'PLK1']"
470,Prexasertib,Niraparib,SW1417,-15.55505102,PD_02,PD_05,PD_02-PD_05,Prexasertib + Niraparib,CHK1_inhibitors,PARP_inhibitors,CHK1_inhibitors + PARP_inhibitors,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
471,Prexasertib,Olaparib,SW1417,-17.92162096,PD_02,PD_05,PD_02-PD_05,Prexasertib + Olaparib,CHK1_inhibitors,PARP_inhibitors,CHK1_inhibitors + PARP_inhibitors,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
472,Prexasertib,Palbociclib,SW1417,-18.59399839,PD_02,PD_08,PD_02-PD_08,Prexasertib + Palbociclib,CHK1_inhibitors,CyclinD_inhibitors,CHK1_inhibitors + CyclinD_inhibitors,"['CHEK1', 'CHEK2']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['CHEK1', 'CHEK2'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
473,Prexasertib,PF-3644022,SW1417,-16.31018543,PD_02,PD_07,PD_02-PD_07,Prexasertib + PF-3644022,CHK1_inhibitors,MK2_inhibitors,CHK1_inhibitors + MK2_inhibitors,"['CHEK1', 'CHEK2']",['MAPKAPK2'],"['CHEK1', 'CHEK2'] + ['MAPKAPK2']"
474,Torin 1,Capivasertib,SW1417,-12.62039018,PD_03,PD_01,PD_03-PD_01,Torin 1 + Capivasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
475,Torin 1,Ipatasertib,SW1417,-10.74372454,PD_03,PD_01,PD_03-PD_01,Torin 1 + Ipatasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
476,Torin 1,Lapatinib,SW1417,-11.37532693,PD_03,PD_04,PD_03-PD_04,Torin 1 + Lapatinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
477,Torin 1,Navitoclax,SW1417,-6.844714413,PD_03,PD_09,PD_03-PD_09,Torin 1 + Navitoclax,mTOR_inhibitors,BCL2L1_inhibitors,mTOR_inhibitors + BCL2L1_inhibitors,"['mTOR_c2', 'mTOR_c1']","['BCL2L1', 'BCL2']","['mTOR_c2', 'mTOR_c1'] + ['BCL2L1', 'BCL2']"
478,Torin 1,Neratinib,SW1417,-15.7664295,PD_03,PD_04,PD_03-PD_04,Torin 1 + Neratinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
479,Torin 1,Obatoclax Mesylate,SW1417,-12.64673666,PD_03,PD_10,PD_03-PD_10,Torin 1 + Obatoclax Mesylate,mTOR_inhibitors,BCL2_inhibitors,mTOR_inhibitors + BCL2_inhibitors,"['mTOR_c2', 'mTOR_c1']",['BCL2'],"['mTOR_c2', 'mTOR_c1'] + ['BCL2']"
480,Torin 1,oxaliplatin,SW1417,-18.07122448,PD_03,,PD_03-nan,Torin 1 + oxaliplatin,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
481,Torin 1,Palbociclib,SW1417,-15.39497266,PD_03,PD_08,PD_03-PD_08,Torin 1 + Palbociclib,mTOR_inhibitors,CyclinD_inhibitors,mTOR_inhibitors + CyclinD_inhibitors,"['mTOR_c2', 'mTOR_c1']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['mTOR_c2', 'mTOR_c1'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
482,Torin 1,SN-38,SW1417,-17.38965041,PD_03,,PD_03-nan,Torin 1 + SN-38,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
483,Torin 1,Ulixertinib,SW1417,-12.9995195,PD_03,PD_11,PD_03-PD_11,Torin 1 + Ulixertinib,mTOR_inhibitors,ERK_inhibitors,mTOR_inhibitors + ERK_inhibitors,"['mTOR_c2', 'mTOR_c1']",['ERK_f'],"['mTOR_c2', 'mTOR_c1'] + ['ERK_f']"
484,AZD-8055,Capivasertib,SW1463,9.160423298,PD_03,PD_01,PD_03-PD_01,AZD-8055 + Capivasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
485,AZD-8055,Ipatasertib,SW1463,6.718529783,PD_03,PD_01,PD_03-PD_01,AZD-8055 + Ipatasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
486,AZD-8055,Lapatinib,SW1463,12.71635883,PD_03,PD_04,PD_03-PD_04,AZD-8055 + Lapatinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
487,AZD-8055,Navitoclax,SW1463,11.89014112,PD_03,PD_09,PD_03-PD_09,AZD-8055 + Navitoclax,mTOR_inhibitors,BCL2L1_inhibitors,mTOR_inhibitors + BCL2L1_inhibitors,"['mTOR_c2', 'mTOR_c1']","['BCL2L1', 'BCL2']","['mTOR_c2', 'mTOR_c1'] + ['BCL2L1', 'BCL2']"
488,AZD-8055,Neratinib,SW1463,-5.205278498,PD_03,PD_04,PD_03-PD_04,AZD-8055 + Neratinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
489,AZD-8055,Obatoclax Mesylate,SW1463,4.552803221,PD_03,PD_10,PD_03-PD_10,AZD-8055 + Obatoclax Mesylate,mTOR_inhibitors,BCL2_inhibitors,mTOR_inhibitors + BCL2_inhibitors,"['mTOR_c2', 'mTOR_c1']",['BCL2'],"['mTOR_c2', 'mTOR_c1'] + ['BCL2']"
490,AZD-8055,oxaliplatin,SW1463,-14.07834571,PD_03,,PD_03-nan,AZD-8055 + oxaliplatin,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
491,AZD-8055,Palbociclib,SW1463,-7.458505375,PD_03,PD_08,PD_03-PD_08,AZD-8055 + Palbociclib,mTOR_inhibitors,CyclinD_inhibitors,mTOR_inhibitors + CyclinD_inhibitors,"['mTOR_c2', 'mTOR_c1']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['mTOR_c2', 'mTOR_c1'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
492,AZD-8055,SN-38,SW1463,-5.376293606,PD_03,,PD_03-nan,AZD-8055 + SN-38,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
493,AZD-8055,Ulixertinib,SW1463,-2.565569587,PD_03,PD_11,PD_03-PD_11,AZD-8055 + Ulixertinib,mTOR_inhibitors,ERK_inhibitors,mTOR_inhibitors + ERK_inhibitors,"['mTOR_c2', 'mTOR_c1']",['ERK_f'],"['mTOR_c2', 'mTOR_c1'] + ['ERK_f']"
494,Capivasertib,Lapatinib,SW1463,13.12717625,PD_01,PD_04,PD_01-PD_04,Capivasertib + Lapatinib,AKT_inhibitors,EGFR_inhibitors,AKT_inhibitors + EGFR_inhibitors,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
495,Capivasertib,Neratinib,SW1463,-1.617478389,PD_01,PD_04,PD_01-PD_04,Capivasertib + Neratinib,AKT_inhibitors,EGFR_inhibitors,AKT_inhibitors + EGFR_inhibitors,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
496,Everolimus,Capivasertib,SW1463,15.34937083,PD_03,PD_01,PD_03-PD_01,Everolimus + Capivasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
497,Everolimus,Ipatasertib,SW1463,13.83487742,PD_03,PD_01,PD_03-PD_01,Everolimus + Ipatasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
498,Everolimus,Lapatinib,SW1463,9.692173331,PD_03,PD_04,PD_03-PD_04,Everolimus + Lapatinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
499,Everolimus,Navitoclax,SW1463,7.866466752,PD_03,PD_09,PD_03-PD_09,Everolimus + Navitoclax,mTOR_inhibitors,BCL2L1_inhibitors,mTOR_inhibitors + BCL2L1_inhibitors,"['mTOR_c2', 'mTOR_c1']","['BCL2L1', 'BCL2']","['mTOR_c2', 'mTOR_c1'] + ['BCL2L1', 'BCL2']"
500,Everolimus,Neratinib,SW1463,-11.30777967,PD_03,PD_04,PD_03-PD_04,Everolimus + Neratinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
501,Everolimus,Obatoclax Mesylate,SW1463,9.262349382,PD_03,PD_10,PD_03-PD_10,Everolimus + Obatoclax Mesylate,mTOR_inhibitors,BCL2_inhibitors,mTOR_inhibitors + BCL2_inhibitors,"['mTOR_c2', 'mTOR_c1']",['BCL2'],"['mTOR_c2', 'mTOR_c1'] + ['BCL2']"
502,Everolimus,oxaliplatin,SW1463,-12.91606008,PD_03,,PD_03-nan,Everolimus + oxaliplatin,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
503,Everolimus,Palbociclib,SW1463,-6.341722623,PD_03,PD_08,PD_03-PD_08,Everolimus + Palbociclib,mTOR_inhibitors,CyclinD_inhibitors,mTOR_inhibitors + CyclinD_inhibitors,"['mTOR_c2', 'mTOR_c1']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['mTOR_c2', 'mTOR_c1'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
504,Everolimus,SN-38,SW1463,1.049633764,PD_03,,PD_03-nan,Everolimus + SN-38,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
505,Everolimus,Ulixertinib,SW1463,0.237890295,PD_03,PD_11,PD_03-PD_11,Everolimus + Ulixertinib,mTOR_inhibitors,ERK_inhibitors,mTOR_inhibitors + ERK_inhibitors,"['mTOR_c2', 'mTOR_c1']",['ERK_f'],"['mTOR_c2', 'mTOR_c1'] + ['ERK_f']"
506,Ipatasertib,Lapatinib,SW1463,6.259234097,PD_01,PD_04,PD_01-PD_04,Ipatasertib + Lapatinib,AKT_inhibitors,EGFR_inhibitors,AKT_inhibitors + EGFR_inhibitors,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
507,Ipatasertib,Neratinib,SW1463,-8.709476717,PD_01,PD_04,PD_01-PD_04,Ipatasertib + Neratinib,AKT_inhibitors,EGFR_inhibitors,AKT_inhibitors + EGFR_inhibitors,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
508,PF 477736,MK-1775 (Advosertib),SW1463,-9.440336459,PD_02,PD_06,PD_02-PD_06,PF 477736 + MK-1775 (Advosertib),CHK1_inhibitors,Wee1_inhibitors,CHK1_inhibitors + Wee1_inhibitors,"['CHEK1', 'CHEK2']","['WEE1', 'PLK1']","['CHEK1', 'CHEK2'] + ['WEE1', 'PLK1']"
509,PF 477736,Niraparib,SW1463,-30.62011996,PD_02,PD_05,PD_02-PD_05,PF 477736 + Niraparib,CHK1_inhibitors,PARP_inhibitors,CHK1_inhibitors + PARP_inhibitors,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
510,PF 477736,Olaparib,SW1463,-34.42360701,PD_02,PD_05,PD_02-PD_05,PF 477736 + Olaparib,CHK1_inhibitors,PARP_inhibitors,CHK1_inhibitors + PARP_inhibitors,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
511,PF 477736,Palbociclib,SW1463,0.314214147,PD_02,PD_08,PD_02-PD_08,PF 477736 + Palbociclib,CHK1_inhibitors,CyclinD_inhibitors,CHK1_inhibitors + CyclinD_inhibitors,"['CHEK1', 'CHEK2']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['CHEK1', 'CHEK2'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
