,drug_name_A,drug_name_B,PD_A,PD_B,cell_line,synergy,Perturbation,drug_combination,inhibitor_group_A,inhibitor_group_B,inhibitor_combination,targets_A,targets_B,target_combination
959,Lapatinib,Crizotinib,PD_07,PD_13,RKO,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
960,Lapatinib,Crizotinib,PD_07,PD_13,SKCO1,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
961,Lapatinib,Crizotinib,PD_07,PD_13,SNU175,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
962,Lapatinib,Crizotinib,PD_07,PD_13,SNU407,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
963,Lapatinib,Crizotinib,PD_07,PD_13,SNU61,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
964,Lapatinib,Crizotinib,PD_07,PD_13,SNUC1,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
965,Lapatinib,Crizotinib,PD_07,PD_13,SNUC2B,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
966,Lapatinib,Crizotinib,PD_07,PD_13,SNUC5,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
967,Lapatinib,Crizotinib,PD_07,PD_13,SW1116,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
968,Lapatinib,Crizotinib,PD_07,PD_13,SW1417,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
969,Lapatinib,Crizotinib,PD_07,PD_13,SW1463,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
970,Lapatinib,Crizotinib,PD_07,PD_13,SW48,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
971,Lapatinib,Crizotinib,PD_07,PD_13,SW620,0,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
972,Lapatinib,Crizotinib,PD_07,PD_13,SW626,0,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
973,Lapatinib,Crizotinib,PD_07,PD_13,SW837,0,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
974,Lapatinib,Crizotinib,PD_07,PD_13,SW948,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
975,Lapatinib,Crizotinib,PD_07,PD_13,T84,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
976,Olaparib,MK-1775,PD_04,PD_14,C2BBE1,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
977,Olaparib,MK-1775,PD_04,PD_14,CCK81,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
978,Olaparib,MK-1775,PD_04,PD_14,CL11,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
979,Olaparib,MK-1775,PD_04,PD_14,CL40,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
980,Olaparib,MK-1775,PD_04,PD_14,COLO205,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
981,Olaparib,MK-1775,PD_04,PD_14,COLO320HSR,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
982,Olaparib,MK-1775,PD_04,PD_14,COLO678,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
983,Olaparib,MK-1775,PD_04,PD_14,CW2,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
984,Olaparib,MK-1775,PD_04,PD_14,CAR1,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
985,Olaparib,MK-1775,PD_04,PD_14,DIFI,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
986,Olaparib,MK-1775,PD_04,PD_14,GP5D,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
987,Olaparib,MK-1775,PD_04,PD_14,HCC2998,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
988,Olaparib,MK-1775,PD_04,PD_14,HCT116,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
989,Olaparib,MK-1775,PD_04,PD_14,HCT15,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
990,Olaparib,MK-1775,PD_04,PD_14,HT29,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
991,Olaparib,MK-1775,PD_04,PD_14,HT55,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
992,Olaparib,MK-1775,PD_04,PD_14,KM12,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
993,Olaparib,MK-1775,PD_04,PD_14,LS123,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
994,Olaparib,MK-1775,PD_04,PD_14,LS180,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
995,Olaparib,MK-1775,PD_04,PD_14,LS411N,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
996,Olaparib,MK-1775,PD_04,PD_14,LOVO,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
997,Olaparib,MK-1775,PD_04,PD_14,NCIH716,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
998,Olaparib,MK-1775,PD_04,PD_14,NCIH747,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
999,Olaparib,MK-1775,PD_04,PD_14,RCM1,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
1000,Olaparib,MK-1775,PD_04,PD_14,RKO,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
1001,Olaparib,MK-1775,PD_04,PD_14,SKCO1,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
1002,Olaparib,MK-1775,PD_04,PD_14,SNU175,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
1003,Olaparib,MK-1775,PD_04,PD_14,SNUC1,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
1004,Olaparib,MK-1775,PD_04,PD_14,SNUC2B,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
1005,Olaparib,MK-1775,PD_04,PD_14,SNUC5,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
1006,Olaparib,MK-1775,PD_04,PD_14,SW1116,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
1007,Olaparib,MK-1775,PD_04,PD_14,SW1417,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
1008,Olaparib,MK-1775,PD_04,PD_14,SW1463,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
1009,Olaparib,MK-1775,PD_04,PD_14,SW48,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
1010,Olaparib,MK-1775,PD_04,PD_14,SW620,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
1011,Olaparib,MK-1775,PD_04,PD_14,SW626,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
1012,Olaparib,MK-1775,PD_04,PD_14,SW837,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
1013,Olaparib,MK-1775,PD_04,PD_14,SW948,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
1014,Olaparib,MK-1775,PD_04,PD_14,T84,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
1015,AZD7762,MK-1775,PD_06,PD_14,C2BBE1,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1016,AZD7762,MK-1775,PD_06,PD_14,CCK81,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1017,AZD7762,MK-1775,PD_06,PD_14,CL11,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1018,AZD7762,MK-1775,PD_06,PD_14,CL40,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1019,AZD7762,MK-1775,PD_06,PD_14,COLO205,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1020,AZD7762,MK-1775,PD_06,PD_14,COLO320HSR,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1021,AZD7762,MK-1775,PD_06,PD_14,COLO678,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1022,AZD7762,MK-1775,PD_06,PD_14,CW2,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1023,AZD7762,MK-1775,PD_06,PD_14,CAR1,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1024,AZD7762,MK-1775,PD_06,PD_14,DIFI,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1025,AZD7762,MK-1775,PD_06,PD_14,GP5D,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1026,AZD7762,MK-1775,PD_06,PD_14,HCC2998,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1027,AZD7762,MK-1775,PD_06,PD_14,HCT116,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1028,AZD7762,MK-1775,PD_06,PD_14,HCT15,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1029,AZD7762,MK-1775,PD_06,PD_14,HT29,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1030,AZD7762,MK-1775,PD_06,PD_14,HT55,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1031,AZD7762,MK-1775,PD_06,PD_14,KM12,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1032,AZD7762,MK-1775,PD_06,PD_14,LS123,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1033,AZD7762,MK-1775,PD_06,PD_14,LS180,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1034,AZD7762,MK-1775,PD_06,PD_14,LS411N,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1035,AZD7762,MK-1775,PD_06,PD_14,LS513,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1036,AZD7762,MK-1775,PD_06,PD_14,LOVO,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1037,AZD7762,MK-1775,PD_06,PD_14,MDST8,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1038,AZD7762,MK-1775,PD_06,PD_14,NCIH716,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1039,AZD7762,MK-1775,PD_06,PD_14,NCIH747,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1040,AZD7762,MK-1775,PD_06,PD_14,RCM1,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1041,AZD7762,MK-1775,PD_06,PD_14,RKO,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1042,AZD7762,MK-1775,PD_06,PD_14,SKCO1,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1043,AZD7762,MK-1775,PD_06,PD_14,SNU175,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1044,AZD7762,MK-1775,PD_06,PD_14,SNU407,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1045,AZD7762,MK-1775,PD_06,PD_14,SNU61,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1046,AZD7762,MK-1775,PD_06,PD_14,SNUC1,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1047,AZD7762,MK-1775,PD_06,PD_14,SNUC2B,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1048,AZD7762,MK-1775,PD_06,PD_14,SNUC5,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1049,AZD7762,MK-1775,PD_06,PD_14,SW1116,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1050,AZD7762,MK-1775,PD_06,PD_14,SW1417,0,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1051,AZD7762,MK-1775,PD_06,PD_14,SW1463,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1052,AZD7762,MK-1775,PD_06,PD_14,SW48,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1053,AZD7762,MK-1775,PD_06,PD_14,SW620,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1054,AZD7762,MK-1775,PD_06,PD_14,SW626,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1055,AZD7762,MK-1775,PD_06,PD_14,SW837,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1056,AZD7762,MK-1775,PD_06,PD_14,SW948,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1057,AZD7762,MK-1775,PD_06,PD_14,T84,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
1058,Navitoclax,Trametinib,PD_02,PD_15,C2BBE1,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
1059,Navitoclax,Trametinib,PD_02,PD_15,CCK81,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
1060,Navitoclax,Trametinib,PD_02,PD_15,CL11,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
1061,Navitoclax,Trametinib,PD_02,PD_15,CL40,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
1062,Navitoclax,Trametinib,PD_02,PD_15,COLO205,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
1063,Navitoclax,Trametinib,PD_02,PD_15,COLO320HSR,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
1064,Navitoclax,Trametinib,PD_02,PD_15,COLO678,0,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
