Perturbation	Response excess over subset
[PD_03]-[PD_16]	-0.2938975094712299
[PD_03]-[PD_17]	-0.1458552882166888
[PD_03]-[PD_18]	-0.14152881012523988
[PD_03]-[PD_19]	-0.05528201306367664
[PD_03]-[PD_20]	-0.9205371870796675
[PD_03]-[PD_21]	-0.9205371870796675
[PD_04]-[PD_05]	-0.025555318196614607
[PD_04]-[PD_06]	-0.016263363966301236
[PD_04]-[PD_07]	-0.023116895887586808
[PD_04]-[PD_08]	-0.003968115566538977
[PD_04]-[PD_09]	-0.002201319338384966
[PD_04]-[PD_10]	-0.0155556233723958
[PD_04]-[PD_11]	0.0
[PD_04]-[PD_12]	-0.015555623372395688
[PD_04]-[PD_13]	-0.0038889567057291963
[PD_04]-[PD_14]	-0.006349283854166554
[PD_04]-[PD_15]	-0.03300008138020827
[PD_04]-[PD_16]	-0.015555555820465089
[PD_04]-[PD_17]	-0.03977783203125007
[PD_04]-[PD_18]	-0.017222290039062615
[PD_04]-[PD_19]	-0.004777913411458279
[PD_04]-[PD_20]	-0.020559816944355935
[PD_04]-[PD_21]	-0.020559816944355935
[PD_05]-[PD_06]	-0.6645713160982067
[PD_05]-[PD_07]	0.0
[PD_05]-[PD_08]	-0.3024303181966146
[PD_05]-[PD_09]	-0.16018380869989812
[PD_05]-[PD_10]	-0.2984547424316406
[PD_05]-[PD_11]	-0.45418421992549174
[PD_05]-[PD_12]	-0.24430236816406237
[PD_05]-[PD_13]	-0.249837646484375
[PD_05]-[PD_14]	0.0
[PD_05]-[PD_15]	-0.36711619059244804
[PD_05]-[PD_16]	-0.2881955885887146
[PD_05]-[PD_17]	-0.05493611653645836
[PD_05]-[PD_18]	-0.05408121744791661
[PD_05]-[PD_19]	-0.012380614824742953
[PD_05]-[PD_20]	0.0
[PD_05]-[PD_21]	0.0
[PD_06]-[PD_07]	-0.8590030454419874
[PD_06]-[PD_08]	0.0
[PD_06]-[PD_09]	0.0
[PD_06]-[PD_10]	-0.25812718633395526
[PD_06]-[PD_11]	-1.0559986714915635
[PD_06]-[PD_12]	-0.3620910380481255
[PD_06]-[PD_13]	-0.30177854456698394
[PD_06]-[PD_14]	-0.0038881150913798734
[PD_06]-[PD_15]	-0.37973290590504516
[PD_06]-[PD_16]	-0.2525845592263816
[PD_06]-[PD_17]	-0.0798847710908348
[PD_06]-[PD_18]	-0.10163821468563672
[PD_06]-[PD_19]	-0.06568068526331405
[PD_06]-[PD_20]	-0.7600853876485644
[PD_06]-[PD_21]	-0.7600853876485644
[PD_07]-[PD_08]	-0.41718427304868344
[PD_07]-[PD_09]	-0.3390453475275833
[PD_07]-[PD_10]	-0.5133170092547381
[PD_07]-[PD_11]	0.0
[PD_07]-[PD_12]	-0.18135765923394098
[PD_07]-[PD_13]	-0.5694641734935619
[PD_07]-[PD_14]	0.0
[PD_07]-[PD_15]	-0.3263385913990162
[PD_07]-[PD_16]	-0.522615197941109
[PD_07]-[PD_17]	0.0
[PD_07]-[PD_18]	-0.002243494104456012
[PD_07]-[PD_19]	0.0
[PD_07]-[PD_20]	0.0
[PD_07]-[PD_21]	0.0
[PD_08]-[PD_09]	-0.0013977437351555544
[PD_08]-[PD_10]	-0.05578552661298897
[PD_08]-[PD_11]	-0.4315434540210126
[PD_08]-[PD_12]	-0.169390823468059
[PD_08]-[PD_13]	-0.07582905672034446
[PD_08]-[PD_14]	-0.0030251846832483054
[PD_08]-[PD_15]	-0.11663237487377764
[PD_08]-[PD_16]	-0.06977162168139504
[PD_08]-[PD_17]	-0.11130549631962161
[PD_08]-[PD_18]	-0.05745442708333326
[PD_08]-[PD_19]	-0.022828283554790385
[PD_08]-[PD_20]	-0.306181580420254
[PD_08]-[PD_21]	-0.306181580420254
[PD_09]-[PD_10]	-0.0025563909774436455
[PD_09]-[PD_11]	0.0
[PD_09]-[PD_12]	-0.07043443467881927
[PD_09]-[PD_13]	-0.03696702158839482
[PD_09]-[PD_14]	-8.115625979008279E-4
[PD_09]-[PD_15]	-0.07324137216821347
[PD_09]-[PD_16]	-0.02074074047583121
[PD_09]-[PD_17]	-0.011419881184896008
[PD_09]-[PD_18]	-0.049951940465856604
[PD_09]-[PD_19]	-0.004960317460317443
[PD_09]-[PD_20]	-0.17415402643804923
[PD_09]-[PD_21]	-0.17415402643804923
[PD_10]-[PD_11]	-0.1466666666666666
[PD_10]-[PD_12]	-0.1815277608235677
[PD_10]-[PD_13]	-1.0133333841959635
[PD_10]-[PD_14]	-0.0030158487955729285
[PD_10]-[PD_15]	-0.5849066670735676
[PD_10]-[PD_16]	-0.016666667461395265
[PD_10]-[PD_17]	-0.06500010172526038
[PD_10]-[PD_18]	-0.029527791341145804
[PD_10]-[PD_19]	-0.007777777777777772
[PD_10]-[PD_20]	-0.4876781811357355
[PD_10]-[PD_21]	-0.4876781811357355
[PD_11]-[PD_12]	0.0
[PD_11]-[PD_13]	0.0
[PD_11]-[PD_14]	0.0
[PD_11]-[PD_15]	0.0
[PD_11]-[PD_16]	0.0
[PD_11]-[PD_17]	0.0
[PD_11]-[PD_18]	-0.018358376242897823
[PD_11]-[PD_19]	0.0
[PD_11]-[PD_20]	-0.2680649784056417
[PD_11]-[PD_21]	-0.2680649784056417
[PD_12]-[PD_13]	-0.1484645080566407
[PD_12]-[PD_14]	0.0
[PD_12]-[PD_15]	-0.1650853474934897
[PD_12]-[PD_16]	-0.13652777751286824
[PD_12]-[PD_17]	0.0
[PD_12]-[PD_18]	-0.004642944335937482
[PD_12]-[PD_19]	0.0
[PD_12]-[PD_20]	-0.2352355126620962
[PD_12]-[PD_21]	-0.2352355126620962
[PD_13]-[PD_14]	-8.314005533854862E-4
[PD_13]-[PD_15]	0.0
[PD_13]-[PD_16]	-1.1047221541404724
[PD_13]-[PD_17]	-0.04755554199218759
[PD_13]-[PD_18]	-0.032690734863281334
[PD_13]-[PD_19]	-0.02202338324652786
[PD_13]-[PD_20]	-0.32462750493263715
[PD_13]-[PD_21]	-0.32462750493263715
[PD_14]-[PD_15]	0.0
[PD_14]-[PD_16]	0.0
[PD_14]-[PD_17]	-0.006111246744791687
[PD_14]-[PD_18]	0.0
[PD_14]-[PD_19]	-0.0029100157722592446
[PD_14]-[PD_20]	0.0
[PD_14]-[PD_21]	0.0
[PD_15]-[PD_16]	-0.5892618981997173
[PD_15]-[PD_17]	-0.06303181966145832
[PD_15]-[PD_18]	-0.03883544921874993
[PD_15]-[PD_19]	0.0
[PD_15]-[PD_20]	-0.34994133151307405
[PD_15]-[PD_21]	-0.34994133151307405
[PD_16]-[PD_17]	-0.05214285294214884
[PD_16]-[PD_18]	-0.012861112753550211
[PD_16]-[PD_19]	-0.0032804237093244284
[PD_16]-[PD_20]	-0.43248497484492604
[PD_16]-[PD_21]	-0.43248497484492604
[PD_17]-[PD_18]	-0.024686686197916696
[PD_17]-[PD_19]	-0.0037038264198909765
[PD_17]-[PD_20]	-0.061867746366124576
[PD_17]-[PD_21]	-0.061867746366124576
[PD_18]-[PD_19]	-0.011149776398189593
[PD_18]-[PD_20]	-0.05571015027104598
[PD_18]-[PD_21]	-0.05571025407233199
[PD_19]-[PD_20]	-0.021768931550597115
[PD_19]-[PD_21]	-0.021768931550597115
[PD_20]-[PD_21]	0.0
