drug_name_A,drug_name_B,PD_A,PD_B,cell_line,synergy
Lapatinib,Pictilisib,PD_07,PD_12,SW48,1
Lapatinib,Pictilisib,PD_07,PD_12,SW620,0
Lapatinib,Pictilisib,PD_07,PD_12,SW626,0
Lapatinib,Pictilisib,PD_07,PD_12,SW837,1
Lapatinib,Pictilisib,PD_07,PD_12,SW948,0
Lapatinib,Pictilisib,PD_07,PD_12,T84,1
Lapatinib,Crizotinib,PD_07,PD_13,C2BBE1,1
Lapatinib,Crizotinib,PD_07,PD_13,CCK81,1
Lapatinib,Crizotinib,PD_07,PD_13,CL11,1
Lapatinib,Crizotinib,PD_07,PD_13,CL40,1
Lapatinib,Crizotinib,PD_07,PD_13,COLO205,0
Lapatinib,Crizotinib,PD_07,PD_13,COLO320HSR,1
Lapatinib,Crizotinib,PD_07,PD_13,COLO678,0
Lapatinib,Crizotinib,PD_07,PD_13,CW2,1
Lapatinib,Crizotinib,PD_07,PD_13,CAR1,1
Lapatinib,Crizotinib,PD_07,PD_13,DIFI,1
Lapatinib,Crizotinib,PD_07,PD_13,GP5D,1
Lapatinib,Crizotinib,PD_07,PD_13,HCC2998,1
Lapatinib,Crizotinib,PD_07,PD_13,HCT116,1
Lapatinib,Crizotinib,PD_07,PD_13,HCT15,1
Lapatinib,Crizotinib,PD_07,PD_13,HT29,1
Lapatinib,Crizotinib,PD_07,PD_13,HT55,1
Lapatinib,Crizotinib,PD_07,PD_13,KM12,1
Lapatinib,Crizotinib,PD_07,PD_13,LS123,1
Lapatinib,Crizotinib,PD_07,PD_13,LS180,1
Lapatinib,Crizotinib,PD_07,PD_13,LS411N,1
Lapatinib,Crizotinib,PD_07,PD_13,LS513,1
Lapatinib,Crizotinib,PD_07,PD_13,LOVO,1
Lapatinib,Crizotinib,PD_07,PD_13,MDST8,1
Lapatinib,Crizotinib,PD_07,PD_13,NCIH716,1
Lapatinib,Crizotinib,PD_07,PD_13,NCIH747,1
Lapatinib,Crizotinib,PD_07,PD_13,RCM1,1
Lapatinib,Crizotinib,PD_07,PD_13,RKO,1
Lapatinib,Crizotinib,PD_07,PD_13,SKCO1,1
Lapatinib,Crizotinib,PD_07,PD_13,SNU175,1
Lapatinib,Crizotinib,PD_07,PD_13,SNU407,1
Lapatinib,Crizotinib,PD_07,PD_13,SNU61,1
Lapatinib,Crizotinib,PD_07,PD_13,SNUC1,1
Lapatinib,Crizotinib,PD_07,PD_13,SNUC2B,1
Lapatinib,Crizotinib,PD_07,PD_13,SNUC5,1
Lapatinib,Crizotinib,PD_07,PD_13,SW1116,1
Lapatinib,Crizotinib,PD_07,PD_13,SW1417,1
Lapatinib,Crizotinib,PD_07,PD_13,SW1463,1
Lapatinib,Crizotinib,PD_07,PD_13,SW48,1
Lapatinib,Crizotinib,PD_07,PD_13,SW620,0
Lapatinib,Crizotinib,PD_07,PD_13,SW626,0
Lapatinib,Crizotinib,PD_07,PD_13,SW837,0
Lapatinib,Crizotinib,PD_07,PD_13,SW948,1
Lapatinib,Crizotinib,PD_07,PD_13,T84,1
Olaparib,MK-1775,PD_04,PD_14,C2BBE1,0
Olaparib,MK-1775,PD_04,PD_14,CCK81,0
Olaparib,MK-1775,PD_04,PD_14,CL11,1
Olaparib,MK-1775,PD_04,PD_14,CL40,0
Olaparib,MK-1775,PD_04,PD_14,COLO205,0
Olaparib,MK-1775,PD_04,PD_14,COLO320HSR,0
Olaparib,MK-1775,PD_04,PD_14,COLO678,0
Olaparib,MK-1775,PD_04,PD_14,CW2,0
Olaparib,MK-1775,PD_04,PD_14,CAR1,0
Olaparib,MK-1775,PD_04,PD_14,DIFI,0
Olaparib,MK-1775,PD_04,PD_14,GP5D,0
Olaparib,MK-1775,PD_04,PD_14,HCC2998,1
Olaparib,MK-1775,PD_04,PD_14,HCT116,1
Olaparib,MK-1775,PD_04,PD_14,HCT15,0
Olaparib,MK-1775,PD_04,PD_14,HT29,0
Olaparib,MK-1775,PD_04,PD_14,HT55,1
Olaparib,MK-1775,PD_04,PD_14,KM12,0
Olaparib,MK-1775,PD_04,PD_14,LS123,1
Olaparib,MK-1775,PD_04,PD_14,LS180,0
Olaparib,MK-1775,PD_04,PD_14,LS411N,0
Olaparib,MK-1775,PD_04,PD_14,LOVO,1
Olaparib,MK-1775,PD_04,PD_14,NCIH716,0
Olaparib,MK-1775,PD_04,PD_14,NCIH747,0
Olaparib,MK-1775,PD_04,PD_14,RCM1,0
Olaparib,MK-1775,PD_04,PD_14,RKO,1
Olaparib,MK-1775,PD_04,PD_14,SKCO1,0
Olaparib,MK-1775,PD_04,PD_14,SNU175,0
Olaparib,MK-1775,PD_04,PD_14,SNUC1,0
Olaparib,MK-1775,PD_04,PD_14,SNUC2B,0
Olaparib,MK-1775,PD_04,PD_14,SNUC5,0
Olaparib,MK-1775,PD_04,PD_14,SW1116,0
Olaparib,MK-1775,PD_04,PD_14,SW1417,0
Olaparib,MK-1775,PD_04,PD_14,SW1463,1
Olaparib,MK-1775,PD_04,PD_14,SW48,0
Olaparib,MK-1775,PD_04,PD_14,SW620,0
Olaparib,MK-1775,PD_04,PD_14,SW626,1
Olaparib,MK-1775,PD_04,PD_14,SW837,1
Olaparib,MK-1775,PD_04,PD_14,SW948,1
Olaparib,MK-1775,PD_04,PD_14,T84,0
AZD7762,MK-1775,PD_06,PD_14,C2BBE1,1
AZD7762,MK-1775,PD_06,PD_14,CCK81,1
AZD7762,MK-1775,PD_06,PD_14,CL11,1
AZD7762,MK-1775,PD_06,PD_14,CL40,1
AZD7762,MK-1775,PD_06,PD_14,COLO205,1
AZD7762,MK-1775,PD_06,PD_14,COLO320HSR,1
AZD7762,MK-1775,PD_06,PD_14,COLO678,1
AZD7762,MK-1775,PD_06,PD_14,CW2,1
AZD7762,MK-1775,PD_06,PD_14,CAR1,1
AZD7762,MK-1775,PD_06,PD_14,DIFI,1
AZD7762,MK-1775,PD_06,PD_14,GP5D,1
AZD7762,MK-1775,PD_06,PD_14,HCC2998,1
AZD7762,MK-1775,PD_06,PD_14,HCT116,1
AZD7762,MK-1775,PD_06,PD_14,HCT15,1
AZD7762,MK-1775,PD_06,PD_14,HT29,1
AZD7762,MK-1775,PD_06,PD_14,HT55,1
AZD7762,MK-1775,PD_06,PD_14,KM12,1
AZD7762,MK-1775,PD_06,PD_14,LS123,1
AZD7762,MK-1775,PD_06,PD_14,LS180,1
AZD7762,MK-1775,PD_06,PD_14,LS411N,1
AZD7762,MK-1775,PD_06,PD_14,LS513,1
AZD7762,MK-1775,PD_06,PD_14,LOVO,1
AZD7762,MK-1775,PD_06,PD_14,MDST8,1
AZD7762,MK-1775,PD_06,PD_14,NCIH716,1
AZD7762,MK-1775,PD_06,PD_14,NCIH747,1
AZD7762,MK-1775,PD_06,PD_14,RCM1,1
AZD7762,MK-1775,PD_06,PD_14,RKO,1
AZD7762,MK-1775,PD_06,PD_14,SKCO1,1
AZD7762,MK-1775,PD_06,PD_14,SNU175,1
AZD7762,MK-1775,PD_06,PD_14,SNU407,1
AZD7762,MK-1775,PD_06,PD_14,SNU61,1
AZD7762,MK-1775,PD_06,PD_14,SNUC1,1
AZD7762,MK-1775,PD_06,PD_14,SNUC2B,1
AZD7762,MK-1775,PD_06,PD_14,SNUC5,1
AZD7762,MK-1775,PD_06,PD_14,SW1116,1
AZD7762,MK-1775,PD_06,PD_14,SW1417,0
AZD7762,MK-1775,PD_06,PD_14,SW1463,1
AZD7762,MK-1775,PD_06,PD_14,SW48,1
AZD7762,MK-1775,PD_06,PD_14,SW620,1
AZD7762,MK-1775,PD_06,PD_14,SW626,1
AZD7762,MK-1775,PD_06,PD_14,SW837,1
AZD7762,MK-1775,PD_06,PD_14,SW948,1
AZD7762,MK-1775,PD_06,PD_14,T84,1
Navitoclax,Trametinib,PD_02,PD_15,C2BBE1,1
Navitoclax,Trametinib,PD_02,PD_15,CCK81,1
Navitoclax,Trametinib,PD_02,PD_15,CL11,1
Navitoclax,Trametinib,PD_02,PD_15,CL40,1
Navitoclax,Trametinib,PD_02,PD_15,COLO205,1
Navitoclax,Trametinib,PD_02,PD_15,COLO320HSR,1
Navitoclax,Trametinib,PD_02,PD_15,COLO678,0
Navitoclax,Trametinib,PD_02,PD_15,CW2,1
Navitoclax,Trametinib,PD_02,PD_15,CAR1,1
Navitoclax,Trametinib,PD_02,PD_15,DIFI,1
Navitoclax,Trametinib,PD_02,PD_15,GP5D,1
Navitoclax,Trametinib,PD_02,PD_15,HCC2998,1
Navitoclax,Trametinib,PD_02,PD_15,HCT116,1
Navitoclax,Trametinib,PD_02,PD_15,HCT15,1
Navitoclax,Trametinib,PD_02,PD_15,HT29,1
Navitoclax,Trametinib,PD_02,PD_15,HT55,1
Navitoclax,Trametinib,PD_02,PD_15,KM12,1
Navitoclax,Trametinib,PD_02,PD_15,LS123,1
Navitoclax,Trametinib,PD_02,PD_15,LS180,1
Navitoclax,Trametinib,PD_02,PD_15,LS411N,1
Navitoclax,Trametinib,PD_02,PD_15,LS513,1
Navitoclax,Trametinib,PD_02,PD_15,LOVO,1
Navitoclax,Trametinib,PD_02,PD_15,MDST8,1
Navitoclax,Trametinib,PD_02,PD_15,NCIH716,1
Navitoclax,Trametinib,PD_02,PD_15,NCIH747,1
Navitoclax,Trametinib,PD_02,PD_15,RCM1,1
Navitoclax,Trametinib,PD_02,PD_15,RKO,1
Navitoclax,Trametinib,PD_02,PD_15,SKCO1,1
Navitoclax,Trametinib,PD_02,PD_15,SNU175,1
Navitoclax,Trametinib,PD_02,PD_15,SNU407,0
Navitoclax,Trametinib,PD_02,PD_15,SNU61,1
Navitoclax,Trametinib,PD_02,PD_15,SNUC2B,0
Navitoclax,Trametinib,PD_02,PD_15,SNUC5,0
Navitoclax,Trametinib,PD_02,PD_15,SW1116,1
Navitoclax,Trametinib,PD_02,PD_15,SW1417,1
Navitoclax,Trametinib,PD_02,PD_15,SW1463,1
Navitoclax,Trametinib,PD_02,PD_15,SW48,1
Navitoclax,Trametinib,PD_02,PD_15,SW620,1
Navitoclax,Trametinib,PD_02,PD_15,SW626,0
Navitoclax,Trametinib,PD_02,PD_15,SW837,1
Navitoclax,Trametinib,PD_02,PD_15,SW948,1
Navitoclax,Trametinib,PD_02,PD_15,T84,1
Nilotinib,Trametinib,PD_03,PD_15,C2BBE1,1
Nilotinib,Trametinib,PD_03,PD_15,CCK81,1
Nilotinib,Trametinib,PD_03,PD_15,CL11,1
Nilotinib,Trametinib,PD_03,PD_15,CL40,1
Nilotinib,Trametinib,PD_03,PD_15,COLO205,1
Nilotinib,Trametinib,PD_03,PD_15,COLO320HSR,1
Nilotinib,Trametinib,PD_03,PD_15,COLO678,1
Nilotinib,Trametinib,PD_03,PD_15,CW2,1
Nilotinib,Trametinib,PD_03,PD_15,CAR1,0
Nilotinib,Trametinib,PD_03,PD_15,DIFI,1
Nilotinib,Trametinib,PD_03,PD_15,GP5D,1
Nilotinib,Trametinib,PD_03,PD_15,HCC2998,1
Nilotinib,Trametinib,PD_03,PD_15,HCT116,1
Nilotinib,Trametinib,PD_03,PD_15,HCT15,0
Nilotinib,Trametinib,PD_03,PD_15,HT29,0
Nilotinib,Trametinib,PD_03,PD_15,HT55,1
Nilotinib,Trametinib,PD_03,PD_15,KM12,1
Nilotinib,Trametinib,PD_03,PD_15,LS123,0
Nilotinib,Trametinib,PD_03,PD_15,LS180,1
Nilotinib,Trametinib,PD_03,PD_15,LS411N,1
Nilotinib,Trametinib,PD_03,PD_15,LS513,1
Nilotinib,Trametinib,PD_03,PD_15,LOVO,1
Nilotinib,Trametinib,PD_03,PD_15,MDST8,1
Nilotinib,Trametinib,PD_03,PD_15,NCIH716,1
Nilotinib,Trametinib,PD_03,PD_15,NCIH747,0
Nilotinib,Trametinib,PD_03,PD_15,RCM1,1
Nilotinib,Trametinib,PD_03,PD_15,RKO,1
Nilotinib,Trametinib,PD_03,PD_15,SKCO1,1
Nilotinib,Trametinib,PD_03,PD_15,SNU175,0
Nilotinib,Trametinib,PD_03,PD_15,SNU407,1
Nilotinib,Trametinib,PD_03,PD_15,SNU61,1
Nilotinib,Trametinib,PD_03,PD_15,SNUC1,0
Nilotinib,Trametinib,PD_03,PD_15,SNUC2B,0
Nilotinib,Trametinib,PD_03,PD_15,SNUC5,0
Nilotinib,Trametinib,PD_03,PD_15,SW1116,1
Nilotinib,Trametinib,PD_03,PD_15,SW1417,0
Nilotinib,Trametinib,PD_03,PD_15,SW1463,1
Nilotinib,Trametinib,PD_03,PD_15,SW48,1
Nilotinib,Trametinib,PD_03,PD_15,SW620,0
Nilotinib,Trametinib,PD_03,PD_15,SW626,1
Nilotinib,Trametinib,PD_03,PD_15,SW837,1
Nilotinib,Trametinib,PD_03,PD_15,SW948,1
Nilotinib,Trametinib,PD_03,PD_15,T84,1
Lapatinib,Trametinib,PD_07,PD_15,C2BBE1,0
Lapatinib,Trametinib,PD_07,PD_15,CCK81,0
Lapatinib,Trametinib,PD_07,PD_15,CL11,1
Lapatinib,Trametinib,PD_07,PD_15,CL40,0
Lapatinib,Trametinib,PD_07,PD_15,COLO205,1
Lapatinib,Trametinib,PD_07,PD_15,COLO320HSR,1
Lapatinib,Trametinib,PD_07,PD_15,COLO678,0
Lapatinib,Trametinib,PD_07,PD_15,CW2,0
Lapatinib,Trametinib,PD_07,PD_15,CAR1,0
Lapatinib,Trametinib,PD_07,PD_15,DIFI,0
Lapatinib,Trametinib,PD_07,PD_15,GP5D,1
Lapatinib,Trametinib,PD_07,PD_15,HCC2998,1
Lapatinib,Trametinib,PD_07,PD_15,HCT116,1
Lapatinib,Trametinib,PD_07,PD_15,HCT15,1
Lapatinib,Trametinib,PD_07,PD_15,HT29,1
Lapatinib,Trametinib,PD_07,PD_15,HT55,0
Lapatinib,Trametinib,PD_07,PD_15,KM12,0
Lapatinib,Trametinib,PD_07,PD_15,LS123,1
Lapatinib,Trametinib,PD_07,PD_15,LS180,1
Lapatinib,Trametinib,PD_07,PD_15,LS411N,1
Lapatinib,Trametinib,PD_07,PD_15,LS513,1
Lapatinib,Trametinib,PD_07,PD_15,LOVO,1
Lapatinib,Trametinib,PD_07,PD_15,MDST8,0
Lapatinib,Trametinib,PD_07,PD_15,NCIH716,0
Lapatinib,Trametinib,PD_07,PD_15,NCIH747,1
Lapatinib,Trametinib,PD_07,PD_15,RCM1,1
Lapatinib,Trametinib,PD_07,PD_15,RKO,1
Lapatinib,Trametinib,PD_07,PD_15,SKCO1,1
Lapatinib,Trametinib,PD_07,PD_15,SNU175,0
Lapatinib,Trametinib,PD_07,PD_15,SNU407,1
Lapatinib,Trametinib,PD_07,PD_15,SNU61,1
Lapatinib,Trametinib,PD_07,PD_15,SNUC1,1
Lapatinib,Trametinib,PD_07,PD_15,SNUC2B,0
Lapatinib,Trametinib,PD_07,PD_15,SNUC5,1
Lapatinib,Trametinib,PD_07,PD_15,SW1116,1
Lapatinib,Trametinib,PD_07,PD_15,SW1417,1
Lapatinib,Trametinib,PD_07,PD_15,SW1463,1
Lapatinib,Trametinib,PD_07,PD_15,SW48,1
Lapatinib,Trametinib,PD_07,PD_15,SW620,0
Lapatinib,Trametinib,PD_07,PD_15,SW626,0
Lapatinib,Trametinib,PD_07,PD_15,SW837,1
Lapatinib,Trametinib,PD_07,PD_15,SW948,1
Lapatinib,Trametinib,PD_07,PD_15,T84,0
Taselisib,Trametinib,PD_12,PD_15,C2BBE1,1
Taselisib,Trametinib,PD_12,PD_15,CCK81,1
Taselisib,Trametinib,PD_12,PD_15,CL11,1
Taselisib,Trametinib,PD_12,PD_15,CL40,1
Taselisib,Trametinib,PD_12,PD_15,COLO205,1
Taselisib,Trametinib,PD_12,PD_15,COLO320HSR,1
Taselisib,Trametinib,PD_12,PD_15,COLO678,0
Taselisib,Trametinib,PD_12,PD_15,CW2,1
Taselisib,Trametinib,PD_12,PD_15,CAR1,1
Taselisib,Trametinib,PD_12,PD_15,DIFI,1
Taselisib,Trametinib,PD_12,PD_15,GP5D,1
Taselisib,Trametinib,PD_12,PD_15,HCC2998,1
Taselisib,Trametinib,PD_12,PD_15,HCT116,1
Taselisib,Trametinib,PD_12,PD_15,HCT15,1
Taselisib,Trametinib,PD_12,PD_15,HT29,1
Taselisib,Trametinib,PD_12,PD_15,HT55,1
Taselisib,Trametinib,PD_12,PD_15,KM12,1
Taselisib,Trametinib,PD_12,PD_15,LS123,1
Taselisib,Trametinib,PD_12,PD_15,LS180,1
Taselisib,Trametinib,PD_12,PD_15,LS411N,1
Taselisib,Trametinib,PD_12,PD_15,LS513,1
Taselisib,Trametinib,PD_12,PD_15,LOVO,1
Taselisib,Trametinib,PD_12,PD_15,MDST8,1
Taselisib,Trametinib,PD_12,PD_15,NCIH716,1
Taselisib,Trametinib,PD_12,PD_15,NCIH747,1
Taselisib,Trametinib,PD_12,PD_15,RCM1,1
Taselisib,Trametinib,PD_12,PD_15,RKO,1
Taselisib,Trametinib,PD_12,PD_15,SKCO1,1
Taselisib,Trametinib,PD_12,PD_15,SNU175,1
Taselisib,Trametinib,PD_12,PD_15,SNU407,1
Taselisib,Trametinib,PD_12,PD_15,SNU61,1
Taselisib,Trametinib,PD_12,PD_15,SNUC1,1
Taselisib,Trametinib,PD_12,PD_15,SNUC2B,1
Taselisib,Trametinib,PD_12,PD_15,SNUC5,1
Taselisib,Trametinib,PD_12,PD_15,SW1116,1
Taselisib,Trametinib,PD_12,PD_15,SW1417,0
Taselisib,Trametinib,PD_12,PD_15,SW1463,1
Taselisib,Trametinib,PD_12,PD_15,SW48,1
Taselisib,Trametinib,PD_12,PD_15,SW620,1
Taselisib,Trametinib,PD_12,PD_15,SW626,1
Taselisib,Trametinib,PD_12,PD_15,SW837,1
Taselisib,Trametinib,PD_12,PD_15,SW948,1
Taselisib,Trametinib,PD_12,PD_15,T84,1
Lapatinib,Dabrafenib,PD_07,PD_16,C2BBE1,1
Lapatinib,Dabrafenib,PD_07,PD_16,CCK81,1
Lapatinib,Dabrafenib,PD_07,PD_16,CL11,0
Lapatinib,Dabrafenib,PD_07,PD_16,CL40,0
Lapatinib,Dabrafenib,PD_07,PD_16,COLO205,0
Lapatinib,Dabrafenib,PD_07,PD_16,COLO320HSR,1
Lapatinib,Dabrafenib,PD_07,PD_16,COLO678,0
Lapatinib,Dabrafenib,PD_07,PD_16,CW2,0
Lapatinib,Dabrafenib,PD_07,PD_16,CAR1,1
Lapatinib,Dabrafenib,PD_07,PD_16,DIFI,1
Lapatinib,Dabrafenib,PD_07,PD_16,GP5D,0
Lapatinib,Dabrafenib,PD_07,PD_16,HCC2998,1
Lapatinib,Dabrafenib,PD_07,PD_16,HCT116,0
Lapatinib,Dabrafenib,PD_07,PD_16,HCT15,1
Lapatinib,Dabrafenib,PD_07,PD_16,HT29,1
Lapatinib,Dabrafenib,PD_07,PD_16,HT55,1
Lapatinib,Dabrafenib,PD_07,PD_16,KM12,1
Lapatinib,Dabrafenib,PD_07,PD_16,LS123,1
Lapatinib,Dabrafenib,PD_07,PD_16,LS180,0
Lapatinib,Dabrafenib,PD_07,PD_16,LS411N,1
Lapatinib,Dabrafenib,PD_07,PD_16,LOVO,1
Lapatinib,Dabrafenib,PD_07,PD_16,NCIH716,1
Lapatinib,Dabrafenib,PD_07,PD_16,NCIH747,1
Lapatinib,Dabrafenib,PD_07,PD_16,RCM1,0
Lapatinib,Dabrafenib,PD_07,PD_16,RKO,0
Lapatinib,Dabrafenib,PD_07,PD_16,SKCO1,0
Lapatinib,Dabrafenib,PD_07,PD_16,SNU175,0
Lapatinib,Dabrafenib,PD_07,PD_16,SNUC1,0
Lapatinib,Dabrafenib,PD_07,PD_16,SNUC2B,1
Lapatinib,Dabrafenib,PD_07,PD_16,SNUC5,1
Lapatinib,Dabrafenib,PD_07,PD_16,SW1116,1
Lapatinib,Dabrafenib,PD_07,PD_16,SW1417,1
Lapatinib,Dabrafenib,PD_07,PD_16,SW1463,1
Lapatinib,Dabrafenib,PD_07,PD_16,SW48,0
Lapatinib,Dabrafenib,PD_07,PD_16,SW620,0
Lapatinib,Dabrafenib,PD_07,PD_16,SW626,0
Lapatinib,Dabrafenib,PD_07,PD_16,SW837,0
Lapatinib,Dabrafenib,PD_07,PD_16,SW948,0
Lapatinib,Dabrafenib,PD_07,PD_16,T84,1
Trametinib,Linsitinib,PD_15,PD_17,C2BBE1,1
Trametinib,Linsitinib,PD_15,PD_17,CCK81,1
Trametinib,Linsitinib,PD_15,PD_17,CL11,1
Trametinib,Linsitinib,PD_15,PD_17,CL40,1
Trametinib,Linsitinib,PD_15,PD_17,COLO205,1
Trametinib,Linsitinib,PD_15,PD_17,COLO320HSR,1
Trametinib,Linsitinib,PD_15,PD_17,COLO678,0
Trametinib,Linsitinib,PD_15,PD_17,CW2,1
Trametinib,Linsitinib,PD_15,PD_17,CAR1,1
Trametinib,Linsitinib,PD_15,PD_17,DIFI,1
Trametinib,Linsitinib,PD_15,PD_17,GP5D,1
Trametinib,Linsitinib,PD_15,PD_17,HCC2998,1
Trametinib,Linsitinib,PD_15,PD_17,HCT116,1
Trametinib,Linsitinib,PD_15,PD_17,HCT15,1
Trametinib,Linsitinib,PD_15,PD_17,HT29,0
Trametinib,Linsitinib,PD_15,PD_17,HT55,0
Trametinib,Linsitinib,PD_15,PD_17,KM12,1
Trametinib,Linsitinib,PD_15,PD_17,LS123,0
Trametinib,Linsitinib,PD_15,PD_17,LS180,1
Trametinib,Linsitinib,PD_15,PD_17,LS411N,1
Trametinib,Linsitinib,PD_15,PD_17,LS513,1
Trametinib,Linsitinib,PD_15,PD_17,LOVO,1
Trametinib,Linsitinib,PD_15,PD_17,MDST8,1
Trametinib,Linsitinib,PD_15,PD_17,NCIH716,0
Trametinib,Linsitinib,PD_15,PD_17,NCIH747,1
Trametinib,Linsitinib,PD_15,PD_17,RCM1,1
Trametinib,Linsitinib,PD_15,PD_17,RKO,1
Trametinib,Linsitinib,PD_15,PD_17,SKCO1,1
Trametinib,Linsitinib,PD_15,PD_17,SNU175,1
Trametinib,Linsitinib,PD_15,PD_17,SNU407,1
Trametinib,Linsitinib,PD_15,PD_17,SNU61,0
Trametinib,Linsitinib,PD_15,PD_17,SNUC1,1
Trametinib,Linsitinib,PD_15,PD_17,SNUC2B,0
Trametinib,Linsitinib,PD_15,PD_17,SNUC5,0
Trametinib,Linsitinib,PD_15,PD_17,SW1116,1
Trametinib,Linsitinib,PD_15,PD_17,SW1417,0
Trametinib,Linsitinib,PD_15,PD_17,SW1463,1
Trametinib,Linsitinib,PD_15,PD_17,SW48,1
Trametinib,Linsitinib,PD_15,PD_17,SW620,1
Trametinib,Linsitinib,PD_15,PD_17,SW626,1
Trametinib,Linsitinib,PD_15,PD_17,SW837,1
Trametinib,Linsitinib,PD_15,PD_17,SW948,1
Trametinib,Linsitinib,PD_15,PD_17,T84,1
Lapatinib,Linsitinib,PD_07,PD_17,C2BBE1,1
Lapatinib,Linsitinib,PD_07,PD_17,CCK81,1
Lapatinib,Linsitinib,PD_07,PD_17,CL11,0
Lapatinib,Linsitinib,PD_07,PD_17,CL40,0
Lapatinib,Linsitinib,PD_07,PD_17,COLO205,0
Lapatinib,Linsitinib,PD_07,PD_17,COLO320HSR,1
Lapatinib,Linsitinib,PD_07,PD_17,COLO678,0
Lapatinib,Linsitinib,PD_07,PD_17,CW2,1
Lapatinib,Linsitinib,PD_07,PD_17,CAR1,1
Lapatinib,Linsitinib,PD_07,PD_17,DIFI,1
Lapatinib,Linsitinib,PD_07,PD_17,GP5D,1
Lapatinib,Linsitinib,PD_07,PD_17,HCC2998,1
Lapatinib,Linsitinib,PD_07,PD_17,HCT116,1
Lapatinib,Linsitinib,PD_07,PD_17,HCT15,1
Lapatinib,Linsitinib,PD_07,PD_17,HT29,1
Lapatinib,Linsitinib,PD_07,PD_17,HT55,1
Lapatinib,Linsitinib,PD_07,PD_17,KM12,1
Lapatinib,Linsitinib,PD_07,PD_17,LS123,0
Lapatinib,Linsitinib,PD_07,PD_17,LS180,1
Lapatinib,Linsitinib,PD_07,PD_17,LS411N,1
Lapatinib,Linsitinib,PD_07,PD_17,LS513,1
Lapatinib,Linsitinib,PD_07,PD_17,LOVO,1
Lapatinib,Linsitinib,PD_07,PD_17,MDST8,0
Lapatinib,Linsitinib,PD_07,PD_17,NCIH716,0
Lapatinib,Linsitinib,PD_07,PD_17,NCIH747,1
Lapatinib,Linsitinib,PD_07,PD_17,RCM1,1
Lapatinib,Linsitinib,PD_07,PD_17,RKO,1
Lapatinib,Linsitinib,PD_07,PD_17,SKCO1,1
Lapatinib,Linsitinib,PD_07,PD_17,SNU175,1
Lapatinib,Linsitinib,PD_07,PD_17,SNU407,1
Lapatinib,Linsitinib,PD_07,PD_17,SNU61,0
Lapatinib,Linsitinib,PD_07,PD_17,SNUC1,1
Lapatinib,Linsitinib,PD_07,PD_17,SNUC2B,1
Lapatinib,Linsitinib,PD_07,PD_17,SNUC5,1
Lapatinib,Linsitinib,PD_07,PD_17,SW1116,1
Lapatinib,Linsitinib,PD_07,PD_17,SW1417,1
Lapatinib,Linsitinib,PD_07,PD_17,SW1463,1
Lapatinib,Linsitinib,PD_07,PD_17,SW48,1
Lapatinib,Linsitinib,PD_07,PD_17,SW620,0
Lapatinib,Linsitinib,PD_07,PD_17,SW626,0
Lapatinib,Linsitinib,PD_07,PD_17,SW837,1
Lapatinib,Linsitinib,PD_07,PD_17,SW948,1
Lapatinib,Linsitinib,PD_07,PD_17,T84,1
Taselisib,Linsitinib,PD_12,PD_17,C2BBE1,1
Taselisib,Linsitinib,PD_12,PD_17,CCK81,1
Taselisib,Linsitinib,PD_12,PD_17,CL11,0
Taselisib,Linsitinib,PD_12,PD_17,CL40,0
Taselisib,Linsitinib,PD_12,PD_17,COLO205,0
Taselisib,Linsitinib,PD_12,PD_17,COLO320HSR,0
Taselisib,Linsitinib,PD_12,PD_17,COLO678,0
Taselisib,Linsitinib,PD_12,PD_17,CW2,1
Taselisib,Linsitinib,PD_12,PD_17,CAR1,1
Taselisib,Linsitinib,PD_12,PD_17,DIFI,1
Taselisib,Linsitinib,PD_12,PD_17,GP5D,1
Taselisib,Linsitinib,PD_12,PD_17,HCC2998,1
Taselisib,Linsitinib,PD_12,PD_17,HCT116,0
Taselisib,Linsitinib,PD_12,PD_17,HCT15,1
Taselisib,Linsitinib,PD_12,PD_17,HT29,0
Taselisib,Linsitinib,PD_12,PD_17,HT55,0
Taselisib,Linsitinib,PD_12,PD_17,KM12,1
Taselisib,Linsitinib,PD_12,PD_17,LS123,1
Taselisib,Linsitinib,PD_12,PD_17,LS180,1
Taselisib,Linsitinib,PD_12,PD_17,LS411N,1
Taselisib,Linsitinib,PD_12,PD_17,LS513,0
Taselisib,Linsitinib,PD_12,PD_17,LOVO,1
Taselisib,Linsitinib,PD_12,PD_17,MDST8,1
Taselisib,Linsitinib,PD_12,PD_17,NCIH716,0
Taselisib,Linsitinib,PD_12,PD_17,NCIH747,0
Taselisib,Linsitinib,PD_12,PD_17,RCM1,0
Taselisib,Linsitinib,PD_12,PD_17,RKO,1
Taselisib,Linsitinib,PD_12,PD_17,SKCO1,0
Taselisib,Linsitinib,PD_12,PD_17,SNU175,0
Taselisib,Linsitinib,PD_12,PD_17,SNU407,1
Taselisib,Linsitinib,PD_12,PD_17,SNU61,0
Taselisib,Linsitinib,PD_12,PD_17,SNUC1,1
Taselisib,Linsitinib,PD_12,PD_17,SNUC2B,0
Taselisib,Linsitinib,PD_12,PD_17,SNUC5,1
Taselisib,Linsitinib,PD_12,PD_17,SW1116,0
Taselisib,Linsitinib,PD_12,PD_17,SW1417,0
Taselisib,Linsitinib,PD_12,PD_17,SW1463,1
Taselisib,Linsitinib,PD_12,PD_17,SW48,0
